molecule_cheml_id,bioactivity_class,pIC50
CHEMBL3753447,active,8.114017188645027
CHEMBL3752221,active,7.827105302247824
CHEMBL3753373,active,7.88907375773358
CHEMBL3754055,active,7.72792621249999
CHEMBL5266491,active,6.455994002150566
CHEMBL3754724,active,6.027001529984912
CHEMBL5268776,active,6.066001780383496
CHEMBL3752892,active,6.097002310392405
CHEMBL5267848,inactive,5.0
CHEMBL5278342,active,6.678008252452735
CHEMBL5273888,active,6.698991719603
CHEMBL5270074,active,6.853996066189131
CHEMBL3752998,active,7.056011124926228
CHEMBL5290133,active,7.022002190041261
CHEMBL5272287,active,6.823995608527747
CHEMBL5268139,active,7.0
CHEMBL5282019,inactive,4.698999971689156
CHEMBL5275417,active,6.276002823808256
CHEMBL5281249,inactive,4.637999965544002
CHEMBL5269898,active,6.770011163455189
CHEMBL5270764,active,6.301003938776766
CHEMBL5279458,active,6.260000690598032
CHEMBL5291406,active,6.376998948809717
CHEMBL5280059,active,7.070990014506039
CHEMBL5275053,active,6.268000501111618
CHEMBL5290320,active,6.1080000615514125
CHEMBL5286772,active,6.678008252452735
CHEMBL5289279,active,6.276002823808256
CHEMBL5270927,inactive,4.796000007769141
CHEMBL2179107,active,6.208000753744525
CHEMBL2179108,active,6.251998139095916
CHEMBL5283868,active,6.336996766870358
CHEMBL5267234,active,6.823995608527747
CHEMBL5289646,active,6.357001596156081
CHEMBL5276194,active,6.180002266489224
CHEMBL5279329,active,6.155001238642457
CHEMBL5268850,active,6.125002437803848
CHEMBL5270578,active,6.097002310392405
CHEMBL5278107,active,6.022002190041261
CHEMBL3754204,active,7.215026290045599
CHEMBL5286289,active,8.004014002086201
CHEMBL5290788,active,6.552997101533838
CHEMBL5269555,inactive,4.9210001097592295
CHEMBL1230438,active,6.04599883231843
CHEMBL5279864,inactive,4.878999879761405
CHEMBL3623213,active,6.744992978208245
CHEMBL3623214,active,6.795988604538516
CHEMBL5286458,inactive,3.613000003272382
CHEMBL3623221,inactive,4.54399993060247
CHEMBL5267929,inactive,4.018999986976005
CHEMBL5289056,inactive,3.692000002336962
CHEMBL3623220,inactive,4.505999942086537
CHEMBL5281632,inactive,4.122999979093211
CHEMBL5283138,inactive,3.6800000064135183
CHEMBL3752414,active,6.336996766870358
CHEMBL3623219,active,6.319003122003004
CHEMBL5274501,inactive,4.983000069254019
CHEMBL3754183,active,6.236999022944533
CHEMBL5288187,active,6.018000285870122
CHEMBL5289535,active,6.128999496101152
CHEMBL5269979,active,6.526002395565136
CHEMBL5280054,active,6.218000627582058
CHEMBL5281599,inactive,4.754000011439608
CHEMBL5266867,inactive,4.52900006849896
CHEMBL1078534,active,6.081000401671536
CHEMBL5279752,inactive,3.332000003286184
CHEMBL5268195,inactive,3.9000000040686618
CHEMBL5269208,inactive,4.2989999909417005
CHEMBL5291212,inactive,3.6540000038766296
CHEMBL5269029,inactive,4.410999961947548
CHEMBL5285813,inactive,4.3319999939582745
CHEMBL5277286,inactive,4.063000009427148
CHEMBL3753611,active,6.838991562693998
CHEMBL5273309,inactive,4.46600005399
CHEMBL5285274,inactive,4.467000014793213
CHEMBL3245348,active,7.243972787026559
CHEMBL3245350,active,7.161025045044532
CHEMBL3245353,active,7.208028798979232
CHEMBL3245356,active,7.509058794643213
CHEMBL3245357,active,6.795988604538516
CHEMBL3754505,active,7.215026290045599
CHEMBL5290960,active,7.056011124926228
CHEMBL5269293,active,7.027010773144651
CHEMBL3753089,active,6.7590017137846825
CHEMBL5276820,active,7.056011124926228
CHEMBL5265837,active,7.022002190041261
CHEMBL3752650,active,6.638007891242187
CHEMBL3754285,active,6.3669963871985225
CHEMBL3752625,active,6.3980051577306245
CHEMBL3754063,active,6.0
CHEMBL5273618,active,6.208000753744525
CHEMBL5282309,active,6.602007879116804
CHEMBL5266933,active,6.5690063480624525
CHEMBL5266927,active,6.698991719603
CHEMBL5269206,active,6.853996066189131
CHEMBL5273362,active,6.552997101533838
CHEMBL5284912,active,6.602007879116804
CHEMBL5283920,active,6.2839966563652006
CHEMBL3753810,active,7.268008550981071
CHEMBL5288828,active,7.221993538576491
CHEMBL5279883,active,6.744992978208245
CHEMBL3752065,active,7.268008550981071
CHEMBL5285647,active,7.119015009513246
CHEMBL5289206,active,7.221993538576491
CHEMBL3754220,active,6.142999383073641
CHEMBL3752661,active,6.853996066189131
CHEMBL5288881,active,6.620005959834258
CHEMBL3752102,active,6.292004253577071
CHEMBL3753920,active,6.49499933607313
CHEMBL3754471,active,6.455994002150566
CHEMBL5277446,active,6.584993246046173
CHEMBL5284759,active,6.409002212649285
CHEMBL3752668,active,6.101999246404839
CHEMBL3752347,active,6.180002266489224
CHEMBL1077603,active,6.738000051348173
CHEMBL2058266,active,6.012999985342652
CHEMBL1629800,active,6.647991234434225
CHEMBL1629802,active,6.838991562693998
CHEMBL2311178,active,6.346999859889158
CHEMBL3752994,active,6.443999197391357
CHEMBL3752648,active,6.409002212649285
CHEMBL3752405,active,6.5020066659422975
CHEMBL132530,active,6.2500010234416505
CHEMBL3752591,active,7.716925025264528
CHEMBL3754259,active,6.810004660035681
CHEMBL3753447,active,7.195996945270387
CHEMBL3753373,active,7.121018876606263
CHEMBL3349550,active,6.483993769613952
CHEMBL3349549,active,6.859995049380551
CHEMBL3349657,active,6.681999308182079
CHEMBL5282027,active,6.876998186693976
CHEMBL5284734,active,6.802003102402864
CHEMBL3752506,active,6.577000022728384
CHEMBL3754701,active,6.657992070982661
CHEMBL3752480,active,6.698991719603
CHEMBL3754186,active,6.3669963871985225
CHEMBL3752165,active,6.130997225534148
CHEMBL3754546,active,7.376957565753618
CHEMBL3753803,active,7.0
CHEMBL3752011,active,6.602007879116804
CHEMBL3752619,active,6.853996066189131
CHEMBL3752315,active,6.810004660035681
CHEMBL3752341,active,6.638007891242187
CHEMBL3752252,inactive,3.854000007004324
CHEMBL5284738,inactive,3.397999999740579
CHEMBL5269252,inactive,3.4690000033124746
CHEMBL5281163,inactive,3.2520000011599985
CHEMBL5268166,inactive,2.978999999442339
CHEMBL5287766,inactive,3.537999998156502
CHEMBL3752440,inactive,3.869999994395436
CHEMBL5287546,inactive,3.347000004724818
CHEMBL5267688,active,6.698991719603
CHEMBL3754168,active,7.108016769148033
CHEMBL3752788,active,7.036023390003394
CHEMBL5290564,active,6.602007879116804
CHEMBL5288515,active,6.552997101533838
CHEMBL5268215,active,6.522994572586506
CHEMBL5285898,active,6.268000501111618
CHEMBL5269707,active,7.031984286006358
CHEMBL3752155,active,7.136974703770529
CHEMBL5277945,active,6.455994002150566
CHEMBL5271771,active,6.823995608527747
CHEMBL5291085,active,7.0
CHEMBL5290646,active,6.16699959088106
CHEMBL5282619,active,6.5690063480624525
CHEMBL5290344,active,6.49499933607313
CHEMBL5277644,active,6.292004253577071
CHEMBL5287563,active,6.638007891242187
CHEMBL5275780,active,6.480999396660359
CHEMBL5282687,active,6.276002823808256
CHEMBL5291192,active,6.229000794836059
CHEMBL5284938,active,6.236999022944533
CHEMBL5290751,active,6.155001238642457
CHEMBL5289592,active,6.328003797349959
CHEMBL5281469,active,7.0
CHEMBL5285403,active,7.744968836654449
CHEMBL5266818,active,7.2839966563652
CHEMBL5266953,active,7.319030281534103
CHEMBL5286866,active,7.1739900222089
CHEMBL5280921,active,7.208028798979232
CHEMBL5270141,active,7.194023649282437
CHEMBL3754719,active,6.522994572586506
CHEMBL5281692,active,7.0
CHEMBL5285796,active,6.0
CHEMBL5274998,inactive,4.602000062824431
CHEMBL5284111,inactive,4.0
CHEMBL2105261,active,6.0
CHEMBL5275846,active,6.155001238642457
CHEMBL3753695,active,6.0
CHEMBL5271912,inactive,4.958999936548504
CHEMBL3752871,active,6.097002310392405
CHEMBL3752818,active,6.3980051577306245
CHEMBL5273116,active,6.0
CHEMBL4520027,inactive,4.823999952363053
CHEMBL4515880,inactive,4.958999936548504
CHEMBL5275714,active,6.097002310392405
CHEMBL5268383,active,6.3980051577306245
CHEMBL3753063,active,6.319003122003004
CHEMBL5282258,active,6.376998948809717
CHEMBL2311169,active,6.16699959088106
CHEMBL5266626,active,6.552997101533838
CHEMBL5290788,active,6.552997101533838
CHEMBL5274299,inactive,4.958999936548504
CHEMBL3754222,active,6.522994572586506
CHEMBL3752192,active,6.357001596156081
CHEMBL5289192,inactive,4.619999985338959
CHEMBL3754696,active,6.336996766870358
CHEMBL3753109,active,7.602059991327962
CHEMBL3752174,active,7.18701983396052
CHEMBL3752288,active,6.301003938776766
CHEMBL3754241,active,6.744992978208245
CHEMBL5275153,inactive,4.408999985161117
CHEMBL5266698,inactive,4.815000130956587
CHEMBL5268519,inactive,4.328000007953276
CHEMBL5273350,inactive,4.308000031493928
CHEMBL5287129,active,6.3980051577306245
CHEMBL5291168,inactive,4.635999960586927
CHEMBL5288430,inactive,4.190000019529944
CHEMBL5287894,inactive,4.268999985893544
CHEMBL5267859,inactive,4.031999993819582
CHEMBL5271680,active,6.051000545973047
CHEMBL5291323,inactive,4.939000146781711
CHEMBL5274832,inactive,3.82400001028115
CHEMBL5283967,inactive,4.9030000104965366
CHEMBL5274708,inactive,3.677999996611521
CHEMBL1630264,active,6.180002266489224
CHEMBL1630263,active,6.194003282659082
CHEMBL1629804,active,6.276002823808256
CHEMBL3754296,active,6.959002307576509
CHEMBL3754184,active,7.0
CHEMBL5276930,active,6.14899863389229
CHEMBL274826,active,6.0
CHEMBL3752973,active,6.795988604538516
CHEMBL5271891,active,6.022002190041261
CHEMBL5285921,active,6.0
CHEMBL3753667,active,6.522994572586506
CHEMBL5270933,active,6.118997873412474
CHEMBL3752460,active,6.443999197391357
CHEMBL5266594,active,6.626995995232726
CHEMBL5267610,active,6.04599883231843
CHEMBL5279731,active,6.022002190041261
CHEMBL5284841,active,6.465999292024629
CHEMBL5274890,active,6.610993481693768
CHEMBL5276932,active,6.181998571866692
CHEMBL5285807,active,6.309998953116936
CHEMBL3349856,active,6.066001780383496
CHEMBL2111917,active,6.155001238642457
CHEMBL5286286,inactive,4.958999936548504
CHEMBL3349864,active,6.552997101533838
CHEMBL1630274,active,7.509058794643213
CHEMBL1630275,inactive,3.82400001028115
CHEMBL1629806,active,6.720995038155098
CHEMBL1630261,active,7.301029995663981
CHEMBL1630267,active,6.027001529984912
CHEMBL1629805,active,6.5690063480624525
CHEMBL3349658,active,7.402963335022346
CHEMBL3349659,active,7.444059562181489
CHEMBL3349656,active,7.352030541637028
CHEMBL3349655,active,7.3959900675877694
CHEMBL5287003,inactive,4.346999956446259
CHEMBL4517318,inactive,4.88599985905086
CHEMBL5277888,inactive,4.30100003037852
CHEMBL5291408,inactive,4.3769999834366455
CHEMBL5289394,active,6.823995608527747
CHEMBL3751881,active,7.432033093176845
CHEMBL3753084,active,6.959002307576509
CHEMBL5271187,active,6.638007891242187
CHEMBL3754711,active,7.309981219211305
CHEMBL5281516,active,6.49499933607313
CHEMBL5290211,active,6.357001596156081
CHEMBL5283480,inactive,4.9210001097592295
CHEMBL3754779,active,6.720995038155098
CHEMBL3753281,active,6.795988604538516
CHEMBL3754729,active,6.920999747696151
CHEMBL3752063,active,7.301029995663981
CHEMBL5275593,active,6.584993246046173
CHEMBL5290511,active,6.885989838296538
CHEMBL5266502,active,7.221993538576491
CHEMBL5287052,inactive,4.854000100094879
CHEMBL5288418,inactive,4.367000027061367
CHEMBL5288188,inactive,4.221999982807178
CHEMBL5287841,inactive,4.553000049594989
CHEMBL5290103,inactive,4.3769999834366455
CHEMBL5273164,inactive,4.221999982807178
CHEMBL5275668,inactive,4.958999936548504
CHEMBL5291258,inactive,4.481000053945843
CHEMBL5281465,inactive,4.522999930346892
CHEMBL5274863,inactive,4.207999982526157
CHEMBL5280552,inactive,4.259999979340046
CHEMBL3752366,active,6.468993954885645
CHEMBL5281055,inactive,4.744999979509871
CHEMBL5269737,inactive,5.0
CHEMBL5291132,inactive,4.021999997101801
CHEMBL5275758,inactive,4.243999978886229
CHEMBL5283697,inactive,4.3190000440299645
CHEMBL5278253,inactive,4.291999999979078
CHEMBL3752280,active,6.782990090195795
CHEMBL5275068,inactive,4.602000062824431
CHEMBL5282836,inactive,4.6579999748624346
CHEMBL5287480,inactive,3.5230000027495114
CHEMBL5288646,inactive,4.569000069616974
CHEMBL3754305,inactive,4.936000133482268
CHEMBL1835547,inactive,4.958999936548504
CHEMBL425194,inactive,4.769999911123512
CHEMBL1835542,inactive,4.823999952363053
CHEMBL5184565,inactive,4.509000041953673
CHEMBL1835539,inactive,4.58499992703721
CHEMBL1627334,inactive,4.114000022748096
CHEMBL1628064,inactive,4.045999991082351
CHEMBL1627841,inactive,3.9959999940086175
CHEMBL299613,inactive,4.698999971689156
CHEMBL1627337,inactive,4.056000008315555
CHEMBL5282717,inactive,4.547999999355685
CHEMBL1405,inactive,4.58499992703721
CHEMBL3752447,inactive,4.88599985905086
CHEMBL5271283,inactive,4.455999959081013
CHEMBL5285355,inactive,4.22899998540962
CHEMBL5270986,inactive,4.130999985354256
CHEMBL5288626,inactive,3.769999987842968
CHEMBL5284594,inactive,4.9210001097592295
CHEMBL3753258,inactive,4.522999930346892
CHEMBL5265959,inactive,4.310000017174303
CHEMBL5278979,inactive,4.075999993025812
CHEMBL5273384,inactive,3.758999993365582
CHEMBL3754457,inactive,4.721000063947474
CHEMBL5271503,inactive,4.553000049594989
CHEMBL5280449,inactive,3.8889999911250577
CHEMBL5290922,inactive,4.004000019677083
CHEMBL3753034,inactive,4.214999998033624
CHEMBL5276910,inactive,4.357000015253532
CHEMBL5285390,inactive,3.8889999911250577
CHEMBL3753971,inactive,4.553000049594989
CHEMBL5288513,inactive,4.207999982526157
CHEMBL5278365,inactive,4.357000015253532
CHEMBL5288111,inactive,4.0
CHEMBL2112309,inactive,4.58499992703721
CHEMBL5268507,inactive,4.419999995796937
CHEMBL1908014,inactive,3.6989999934053786
CHEMBL5283592,inactive,3.096999997288913
CHEMBL411316,inactive,3.04600000073873
CHEMBL5274867,inactive,2.6199999998224843
CHEMBL5284435,inactive,4.553000049594989
CHEMBL5265802,inactive,3.154999997519168
CHEMBL5277659,inactive,3.012999998767381
CHEMBL2431524,inactive,4.536000017616166
CHEMBL2112739,active,6.0
CHEMBL2431525,inactive,4.328000007953276
CHEMBL5281289,active,7.154901959985743
CHEMBL5271144,active,6.6777807052660805
CHEMBL5277126,active,6.42712839779952
CHEMBL5283276,active,8.045757490560675
CHEMBL5271071,active,6.187086643357144
CHEMBL5274084,active,7.376750709602099
CHEMBL5284760,active,8.698970004336019
CHEMBL5285636,active,7.886056647693163
CHEMBL5266533,active,7.886056647693163
CHEMBL5278229,active,6.623788149717327
CHEMBL223176,active,6.597910649427903
CHEMBL1444,active,8.0
CHEMBL5418690,active,6.490797477668897
CHEMBL5402392,active,6.705533773838407
CHEMBL5426175,active,6.995678626217358
CHEMBL5433442,active,9.045757490560677
CHEMBL5436925,active,6.986152004128169
CHEMBL5403786,active,6.573082286119185
CHEMBL5410004,active,6.482540173459768
CHEMBL5412790,active,8.886056647693163
CHEMBL5411799,active,8.366531544420413
CHEMBL5400803,active,7.810790510417694
CHEMBL5420394,active,6.056802369931074
CHEMBL5417452,active,7.689944262249108
CHEMBL5422315,active,7.260981754116519
CHEMBL5401146,active,6.958291579108564
CHEMBL5405944,active,8.679853713888946
CHEMBL5421409,active,8.45842075605342
CHEMBL5408038,active,8.10790539730952
CHEMBL5427513,active,6.839891779589049
CHEMBL5426947,active,7.490797477668897
CHEMBL5400203,active,7.576426480267265
CHEMBL5404699,active,6.549750891680639
CHEMBL1444,active,8.744727494896694
CHEMBL5407335,active,6.810509686300632
CHEMBL5426251,active,6.542996659596117
CHEMBL5435743,active,6.894830572000668
CHEMBL5414572,active,6.817813683260456
CHEMBL5413340,active,6.625765047847423
CHEMBL5433532,active,6.42458120878564
CHEMBL5394007,active,7.046723663332696
CHEMBL5423258,active,7.661543506395395
CHEMBL5423781,active,6.264704573775714
CHEMBL5428681,active,6.99516293906169
CHEMBL5404063,active,7.423313194799005
CHEMBL5430760,inactive,1.0
CHEMBL5430301,inactive,2.6970000005639143
CHEMBL5430284,inactive,1.0
CHEMBL368732,inactive,4.854000100094879
CHEMBL174407,active,6.222000779291768
CHEMBL174909,active,7.398048595866478
CHEMBL26651,active,7.070990014506039
CHEMBL368631,active,6.698991719603
CHEMBL176452,active,6.155001238642457
CHEMBL488,inactive,4.43199997625568
CHEMBL9298,active,6.16699959088106
CHEMBL29138,inactive,3.869999994395436
CHEMBL29864,inactive,4.958999936548504
CHEMBL282573,inactive,4.796000007769141
CHEMBL29230,active,6.3980051577306245
CHEMBL29521,active,6.222000779291768
CHEMBL27698,active,6.954990139094176
CHEMBL286506,active,7.208028798979232
CHEMBL27591,active,7.509058794643213
CHEMBL28173,active,7.309981219211305
CHEMBL5404029,active,6.647991234434225
CHEMBL27467,active,7.886056647693163
CHEMBL5426628,active,7.013004460275618
CHEMBL28290,active,6.620005959834258
CHEMBL330452,inactive,4.200999988173231
CHEMBL124230,inactive,4.637999965544002
CHEMBL124118,inactive,4.031999993819582
CHEMBL338746,inactive,4.58499992703721
CHEMBL5400890,active,6.101999246404839
CHEMBL5395351,active,6.3980051577306245
CHEMBL5440090,inactive,4.111999991622859
CHEMBL5397228,inactive,4.480000028175458
CHEMBL5394706,active,7.003007018109294
CHEMBL5432257,active,6.5020066659422975
CHEMBL5425433,inactive,4.948999989946675
CHEMBL452018,active,7.143996546002779
CHEMBL5432998,active,6.5020066659422975
CHEMBL5427189,inactive,4.948999989946675
CHEMBL5402030,active,6.69000807121882
CHEMBL1094428,active,6.991016796184528
CHEMBL1997104,active,6.928007592875824
CHEMBL5395094,active,7.171018045992077
CHEMBL5434222,active,7.145997766873011
CHEMBL488050,active,7.159016162679622
CHEMBL5400511,active,6.740000204918113
CHEMBL112021,active,7.268008550981071
CHEMBL324326,active,7.301029995663981
CHEMBL111888,active,7.286005732339356
CHEMBL431859,active,6.623003549259327
CHEMBL113637,active,7.243972787026559
CHEMBL111868,active,7.105019709072032
CHEMBL112074,active,6.687991992161277
CHEMBL41761,active,7.387004343967653
CHEMBL5432856,active,7.210983673206625
CHEMBL5425388,active,6.959002307576509
CHEMBL5409215,active,7.04599883231843
CHEMBL5436290,active,7.201004265556119
CHEMBL5401017,active,7.208028798979232
CHEMBL5407480,active,6.770011163455189
CHEMBL5438840,active,7.26003230324049
CHEMBL5394067,active,7.155026061853112
CHEMBL5410174,active,6.698991719603
CHEMBL5394424,active,7.268008550981071
CHEMBL5434047,active,6.9069988033152505
CHEMBL5410534,active,7.085974348303672
CHEMBL5400514,active,7.301029995663981
CHEMBL5393912,active,6.762004107228148
CHEMBL5393946,active,6.376998948809717
CHEMBL5409533,active,6.513003111568177
CHEMBL5417624,active,6.8509965480714525
CHEMBL5439256,active,6.015999560052149
CHEMBL5413476,active,6.20600019901553
CHEMBL5408745,active,6.008999993530386
CHEMBL5403912,active,7.580044251510242
CHEMBL5440983,active,7.815024809301739
CHEMBL5425929,active,7.5269511949114625
CHEMBL5416003,active,7.625068446021812
CHEMBL5408823,active,7.938924676370208
CHEMBL5400406,active,7.027982401325985
CHEMBL5410695,active,7.72792621249999
CHEMBL5437093,active,6.376998948809717
CHEMBL5416993,active,6.027001529984912
CHEMBL5436084,inactive,4.756999922719754
CHEMBL5432961,active,6.387004343967653
CHEMBL5428148,active,6.920999747696151
CHEMBL5428001,active,6.823995608527747
CHEMBL5432971,active,7.221993538576491
CHEMBL5395602,active,6.853996066189131
CHEMBL5409914,active,6.49499933607313
CHEMBL5407805,active,6.468993954885645
CHEMBL5425567,active,7.494985759915893
CHEMBL5398511,inactive,4.6579999748624346
CHEMBL90585,inactive,4.9210001097592295
CHEMBL376039,inactive,5.0
CHEMBL419131,inactive,4.88599985905086
CHEMBL92488,active,6.160999876577549
CHEMBL93828,active,6.698991719603
CHEMBL285973,inactive,4.602000062824431
CHEMBL23334,inactive,4.637999965544002
CHEMBL5412410,inactive,4.6579999748624346
CHEMBL23484,inactive,4.769999911123512
CHEMBL283782,inactive,4.854000100094879
CHEMBL23646,active,6.620005959834258
CHEMBL23485,active,6.0
CHEMBL23148,active,6.229000794836059
CHEMBL23097,active,6.638007891242187
CHEMBL23364,active,6.276002823808256
CHEMBL279940,active,6.125002437803848
CHEMBL304903,active,6.431997862495385
CHEMBL67842,active,7.161025045044532
CHEMBL294361,active,7.215026290045599
CHEMBL66867,active,6.431997862495385
CHEMBL304222,active,6.480999396660359
CHEMBL304583,active,7.179995693191682
CHEMBL413344,inactive,4.419999995796937
CHEMBL415753,inactive,4.744999979509871
CHEMBL168434,active,6.584993246046173
CHEMBL168444,inactive,4.569000069616974
CHEMBL440930,inactive,4.88599985905086
CHEMBL353068,inactive,4.291999999979078
CHEMBL352645,active,6.222000779291768
CHEMBL5405156,active,6.292004253577071
CHEMBL5396048,active,6.744992978208245
CHEMBL5440376,active,6.244003254211103
CHEMBL5439806,active,6.018000285870122
CHEMBL1098424,active,6.795988604538516
CHEMBL5426314,active,6.443999197391357
CHEMBL5399600,active,6.770011163455189
CHEMBL5434685,active,6.118997873412474
CHEMBL351271,active,6.012999985342652
CHEMBL102409,active,6.522994572586506
CHEMBL5438005,active,6.920999747696151
CHEMBL5416052,active,6.509002705984747
CHEMBL5406205,active,6.620005959834258
CHEMBL5428947,active,6.468993954885645
CHEMBL5421275,active,7.013004460275618
CHEMBL5425135,active,7.018000285870122
CHEMBL104047,active,7.051000545973047
CHEMBL323546,inactive,4.856999884771624
CHEMBL323585,inactive,4.927999865939462
CHEMBL103685,inactive,4.88599985905086
CHEMBL5421289,active,6.920999747696151
CHEMBL5417020,inactive,4.259999979340046
CHEMBL5430729,active,6.357001596156081
CHEMBL5407494,inactive,4.522999930346892
CHEMBL134169,inactive,4.455999959081013
CHEMBL3084924,inactive,4.966999888192777
CHEMBL3084923,inactive,4.398000054034892
CHEMBL5397043,inactive,4.094000022216298
CHEMBL275638,inactive,4.3190000440299645
CHEMBL276915,active,6.678008252452735
CHEMBL117,active,6.155001238642457
CHEMBL16782,inactive,4.052000005893011
CHEMBL75267,inactive,4.080999982998983
CHEMBL32571,inactive,4.040999986937588
CHEMBL9687,inactive,4.095000011991012
CHEMBL274318,inactive,4.860000083248981
CHEMBL307893,active,6.222000779291768
CHEMBL276473,inactive,4.5140000615126485
CHEMBL317221,inactive,4.844999987389968
CHEMBL491692,inactive,4.460999972162774
CHEMBL133081,inactive,4.616000008383734
CHEMBL161230,active,6.620005959834258
CHEMBL421149,active,7.367036831832739
CHEMBL159073,active,7.398048595866478
CHEMBL421829,active,7.051000545973047
CHEMBL307160,active,6.012999985342652
CHEMBL78322,active,6.027001529984912
CHEMBL158984,active,7.0
CHEMBL350922,active,6.409002212649285
CHEMBL158635,active,6.260000690598032
CHEMBL188664,active,6.678008252452735
CHEMBL186079,active,6.276002823808256
CHEMBL184749,active,6.2149977892920845
CHEMBL185950,active,6.552997101533838
CHEMBL187068,active,6.657992070982661
CHEMBL387518,inactive,4.569999968362492
CHEMBL223874,active,7.130005999878258
CHEMBL225472,active,6.549997369826814
CHEMBL225178,active,6.119998611678231
CHEMBL375497,inactive,4.0
CHEMBL437731,active,7.289967300934246
CHEMBL375046,active,6.770011163455189
CHEMBL224228,active,6.840011949618013
CHEMBL224649,active,6.170001911302621
CHEMBL5394126,inactive,4.499999953328896
CHEMBL390152,inactive,4.499999953328896
CHEMBL223983,inactive,4.499999953328896
CHEMBL224787,active,6.970007824622153
CHEMBL225499,active,6.819988880942282
CHEMBL5419796,inactive,4.954999927666485
CHEMBL5429907,inactive,4.950999954790193
CHEMBL5429699,inactive,5.0
CHEMBL556429,active,6.301003938776766
CHEMBL300109,active,6.795988604538516
CHEMBL53068,active,6.770011163455189
CHEMBL292899,active,6.41999931041096
CHEMBL293122,active,6.301003938776766
CHEMBL54803,active,6.455994002150566
CHEMBL53644,active,6.155001238642457
CHEMBL301106,active,6.455994002150566
CHEMBL53290,active,6.657992070982661
CHEMBL55144,active,6.035999797940923
CHEMBL291700,active,6.357001596156081
CHEMBL57513,active,6.16699959088106
CHEMBL301608,inactive,3.955000005975953
CHEMBL165,inactive,4.602000062824431
CHEMBL69011,inactive,4.6579999748624346
CHEMBL1173699,active,6.509002705984747
CHEMBL324290,active,6.509002705984747
CHEMBL87477,active,6.04599883231843
CHEMBL1173700,active,6.008999993530386
CHEMBL1170893,active,7.398048595866478
CHEMBL1170678,active,7.221993538576491
CHEMBL4206988,active,6.16699959088106
CHEMBL162549,active,6.698991719603
CHEMBL5421772,active,6.698991719603
CHEMBL3623226,active,6.720995038155098
CHEMBL5413902,active,6.229000794836059
CHEMBL5419730,active,6.056001243480467
CHEMBL5421179,inactive,4.283999997104834
CHEMBL372999,active,7.3570411205902095
CHEMBL202612,active,7.309981219211305
CHEMBL202020,active,6.795988604538516
CHEMBL382500,active,6.885989838296538
CHEMBL198291,active,7.309981219211305
CHEMBL382902,active,7.3570411205902095
CHEMBL379019,active,6.885989838296538
CHEMBL197650,active,8.0
CHEMBL199334,active,6.222000779291768
CHEMBL201831,active,7.0
CHEMBL202065,active,6.885989838296538
CHEMBL202226,active,7.698970004336019
CHEMBL202231,active,7.221993538576491
CHEMBL5422369,active,6.678008252452735
CHEMBL29400,active,6.455994002150566
CHEMBL29904,active,7.14898639317633
CHEMBL28637,active,7.179995693191682
CHEMBL282325,active,6.744992978208245
CHEMBL28696,active,6.276002823808256
CHEMBL283085,active,6.387004343967653
CHEMBL28800,active,6.5690063480624525
CHEMBL287393,active,6.0
CHEMBL29669,active,7.26003230324049
CHEMBL29901,active,7.085974348303672
CHEMBL283671,active,7.108016769148033
CHEMBL30043,active,6.710009933945681
CHEMBL26208,active,6.560999075920496
CHEMBL336638,active,6.902985768821967
CHEMBL133145,active,7.119015009513246
CHEMBL335215,active,7.376957565753618
CHEMBL135606,active,7.398048595866478
CHEMBL137373,active,7.398048595866478
CHEMBL137002,active,7.179995693191682
CHEMBL343072,active,7.698970004336019
CHEMBL135494,active,7.903089986991944
CHEMBL335050,active,7.978810700930062
CHEMBL135595,active,7.966978555317089
CHEMBL135063,active,8.075979299525933
CHEMBL135381,active,8.194023649282437
CHEMBL436369,active,8.051000545973046
CHEMBL135115,active,6.823995608527747
CHEMBL337750,active,6.186999793145495
CHEMBL138538,active,6.638007891242187
CHEMBL135709,active,6.5020066659422975
CHEMBL415725,active,7.075979299525932
CHEMBL334958,active,6.698991719603
CHEMBL133079,active,6.698991719603
CHEMBL133026,active,6.838991562693998
CHEMBL1195457,active,6.795988604538516
CHEMBL341386,active,8.056011124926227
CHEMBL135563,active,8.031984286006358
CHEMBL132929,active,7.733063088840827
CHEMBL135340,active,6.823995608527747
CHEMBL135633,active,6.491995792170671
CHEMBL335836,active,7.075979299525932
CHEMBL336616,active,7.027010773144651
CHEMBL135540,active,6.174002988352055
CHEMBL135921,active,7.552997101533838
CHEMBL334999,active,7.04599883231843
CHEMBL137589,active,7.523023534240472
CHEMBL5410623,active,8.018000285870121
CHEMBL5410574,active,7.721017883134556
CHEMBL137049,active,7.301029995663981
CHEMBL137396,active,7.301029995663981
CHEMBL133198,active,7.54500278269054
CHEMBL137604,active,8.027010773144651
CHEMBL344904,active,7.795880017344075
CHEMBL336708,active,7.215026290045599
CHEMBL137001,active,7.959002307576509
CHEMBL135172,active,7.94692155651658
CHEMBL135378,active,7.744968836654449
CHEMBL5427411,active,7.770062314092066
CHEMBL5398859,active,7.243972787026559
CHEMBL3622069,active,8.638083381331356
CHEMBL3622070,active,8.456056057517094
CHEMBL3622071,active,8.376957565753619
CHEMBL3622072,active,8.301029995663981
CHEMBL3622073,active,7.684029654543083
CHEMBL3622074,active,7.013004460275618
CHEMBL3622075,active,8.469032318428084
CHEMBL3622076,active,8.260032303240491
